"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"1164466","OPTIND","BSESEN","OPTION","13-Dec-2024","75600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2149.75,7266.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164469","OPTIND","BSESEN","OPTION","13-Dec-2024","78800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",255.65,4197.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164470","OPTIND","BSESEN","OPTION","14-Nov-2024","75600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,321.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7878224,"SENSEX"
"1164471","OPTIND","BSESEN","OPTION","31-Jan-2025","78900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1260.2,5266.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164472","OPTIND","BSESEN","OPTION","13-Dec-2024","77300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1021.05,5578.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164474","OPTIND","BSESEN","OPTION","31-Jan-2025","77400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2067,6494.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164475","OPTIND","BSESEN","OPTION","13-Dec-2024","82400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",936.4,4790.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164476","OPTIND","BSESEN","OPTION","31-Jan-2025","82500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1483.6,4662,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164478","OPTIND","BSESEN","OPTION","31-Jan-2025","81000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",935.25,3619,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164497","OPTIND","BSESEN","OPTION","14-Nov-2024","75900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",969.5,6605.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164502","OPTIND","BSESEN","OPTION","27-Dec-2024","75500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,978.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164505","OPTIND","BSESEN","OPTION","13-Dec-2024","80400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,3060.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164506","OPTIND","BSESEN","OPTION","31-Jan-2025","80500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",612.75,3250.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164508","OPTIND","BSESEN","OPTION","31-Jan-2025","83000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,2611.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164510","OPTIND","BSESEN","OPTION","22-Nov-2024","75500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1607.6,7093.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164516","OPTIND","BSESEN","OPTION","13-Dec-2024","77600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,1544.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164517","OPTIND","BSESEN","OPTION","31-Jan-2025","77700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",231.6,1991.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164518","OPTIND","BSESEN","OPTION","27-Dec-2024","75800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2347.65,7298.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164520","OPTIND","BSESEN","OPTION","13-Dec-2024","76100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,998.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164521","OPTIND","BSESEN","OPTION","31-Jan-2025","76200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",69.35,1443.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164522","OPTIND","BSESEN","OPTION","13-Dec-2024","80700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,2962.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164523","OPTIND","BSESEN","OPTION","31-Jan-2025","80800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",468.45,3897.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164531","OPTIND","BSESEN","OPTION","31-Jan-2025","81000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",656.8,3999.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164537","OPTIND","BSESEN","OPTION","13-Dec-2024","77900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",686.5,5009.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164541","OPTIND","BSESEN","OPTION","13-Dec-2024","76400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1587.95,6461.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164542","OPTIND","BSESEN","OPTION","31-Jan-2025","76500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2746.7,7393.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164547","OPTIND","BSESEN","OPTION","13-Dec-2024","79600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,3528.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164549","OPTIND","BSESEN","OPTION","31-Jan-2025","79700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1105.1,4847.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164550","OPTIND","BSESEN","OPTION","13-Dec-2024","78100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",583.25,4824.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164551","OPTIND","BSESEN","OPTION","31-Jan-2025","78200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1778.7,5965.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164552","OPTIND","BSESEN","OPTION","13-Dec-2024","83200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1451.75,5608.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164554","OPTIND","BSESEN","OPTION","31-Jan-2025","83300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1836.65,5328.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164558","OPTIND","BSESEN","OPTION","22-Nov-2024","75800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,577.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164561","OPTIND","BSESEN","OPTION","08-Nov-2024","75600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",887,6892.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164569","OPTIND","BSESEN","OPTION","22-Nov-2024","76000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,627.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164570","OPTIND","BSESEN","OPTION","13-Dec-2024","75900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1933.25,6962.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164578","OPTIND","BSESEN","OPTION","06-Dec-2024","75600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,769.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164581","OPTIND","BSESEN","OPTION","13-Dec-2024","81200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",531.25,3806.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164582","OPTIND","BSESEN","OPTION","31-Jan-2025","81300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1107.8,3943.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164597","OPTIND","BSESEN","OPTION","13-Dec-2024","79900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,2668.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164599","OPTIND","BSESEN","OPTION","13-Dec-2024","78400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,1925.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164600","OPTIND","BSESEN","OPTION","31-Jan-2025","78500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",360.75,2345.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164601","OPTIND","BSESEN","OPTION","31-Jan-2025","77000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",144.1,1717.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164603","OPTIND","BSESEN","OPTION","13-Dec-2024","81500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,2724.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164604","OPTIND","BSESEN","OPTION","31-Jan-2025","81600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",211.7,3391.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164607","OPTIND","BSESEN","OPTION","08-Nov-2024","75900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1290,0,10,5,"BSE SENSEX","","","","",0.05,138.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7878224,"SENSEX"
"1164608","OPTIND","BSESEN","OPTION","13-Dec-2024","80000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,3214.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164609","OPTIND","BSESEN","OPTION","31-Jan-2025","80100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",730,4375.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164617","OPTIND","BSESEN","OPTION","22-Nov-2024","75800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1377.05,6774.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164626","OPTIND","BSESEN","OPTION","13-Dec-2024","78700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",299.2,4285.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164627","OPTIND","BSESEN","OPTION","14-Nov-2024","75500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,302.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7878224,"SENSEX"
"1164629","OPTIND","BSESEN","OPTION","31-Jan-2025","78800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1488.75,5501.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164631","OPTIND","BSESEN","OPTION","13-Dec-2024","77200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1080.3,5674.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164632","OPTIND","BSESEN","OPTION","31-Jan-2025","77300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2264.6,6702.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164639","OPTIND","BSESEN","OPTION","29-Nov-2024","75400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1912,7275.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7878224,"SENSEX"
"1164640","OPTIND","BSESEN","OPTION","31-Jan-2025","79000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1212.05,5188.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164643","OPTIND","BSESEN","OPTION","06-Dec-2024","75600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1963.05,7161.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164656","OPTIND","BSESEN","OPTION","13-Dec-2024","76700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1390.75,6163.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164657","OPTIND","BSESEN","OPTION","27-Dec-2024","75400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,952.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164658","OPTIND","BSESEN","OPTION","31-Jan-2025","76800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2432.6,7016.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164660","OPTIND","BSESEN","OPTION","13-Dec-2024","81800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",762,4313.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164662","OPTIND","BSESEN","OPTION","31-Jan-2025","81900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1334.7,4357.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164663","OPTIND","BSESEN","OPTION","13-Dec-2024","80300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",257.25,3110.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164664","OPTIND","BSESEN","OPTION","31-Jan-2025","80400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",813.25,3368.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164667","OPTIND","BSESEN","OPTION","14-Nov-2024","76000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",891.9,6498.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164670","OPTIND","BSESEN","OPTION","13-Dec-2024","82000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",847.6,4489.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164671","OPTIND","BSESEN","OPTION","31-Jan-2025","82100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1415.95,4500.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164681","OPTIND","BSESEN","OPTION","29-Nov-2024","75700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,687.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164682","OPTIND","BSESEN","OPTION","13-Dec-2024","79200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,2182.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164683","OPTIND","BSESEN","OPTION","31-Jan-2025","79300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",524.75,2744.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164684","OPTIND","BSESEN","OPTION","14-Nov-2024","75500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1289.6,7031.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164685","OPTIND","BSESEN","OPTION","06-Dec-2024","75900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,873.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164688","OPTIND","BSESEN","OPTION","13-Dec-2024","82300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,2077.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164689","OPTIND","BSESEN","OPTION","31-Jan-2025","82400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",303.95,3216.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164699","OPTIND","BSESEN","OPTION","13-Dec-2024","75500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,833.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164701","OPTIND","BSESEN","OPTION","31-Jan-2025","75600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",28.45,1263.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164704","OPTIND","BSESEN","OPTION","13-Dec-2024","79500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,3608.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164705","OPTIND","BSESEN","OPTION","31-Jan-2025","79600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1088.7,4959.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164707","OPTIND","BSESEN","OPTION","13-Dec-2024","78000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",634.35,4916.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164708","OPTIND","BSESEN","OPTION","31-Jan-2025","78100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1846.5,6146.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164716","OPTIND","BSESEN","OPTION","13-Dec-2024","75800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2004.65,7063.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164718","OPTIND","BSESEN","OPTION","31-Jan-2025","75900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",3023.45,7825.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164722","OPTIND","BSESEN","OPTION","14-Nov-2024","75800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,10,5,"BSE SENSEX","","","","",0.05,382.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7878224,"SENSEX"
"1164724","OPTIND","BSESEN","OPTION","13-Dec-2024","77500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",905.45,5386.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
"1164725","OPTIND","BSESEN","OPTION","31-Jan-2025","77600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1950.5,6324.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7940229,"SENSEX"
